GEOID,county,date,mean,year
51007,Amelia,2021-08-05,0.840333633543757,2021
51165,Rockingham,2021-08-05,0.657612488096338,2021
51550,Chesapeake,2021-08-05,0.8384522572272985,2021
51800,Suffolk,2021-08-05,0.8095665531748738,2021
51650,Hampton,2021-08-05,0.48283547659715015,2021
51810,Virginia Beach,2021-08-05,0.8474210340722442,2021
51620,Franklin,2021-08-05,0.8309636444202235,2021
51660,Harrisonburg,2021-08-05,0.49102175576544976,2021
51820,Waynesboro,2021-08-05,0.6974628328236752,2021
51790,Staunton,2021-08-05,0.7833565843267627,2021
51141,Patrick,2021-08-12,0.6641089171171188,2021
51197,Wythe,2021-08-12,0.7186363106966018,2021
51105,Lee,2021-08-12,0.8010154813528061,2021
51089,Henry,2021-08-12,0.795828354358673,2021
51095,James City,2021-08-12,0.6993996677073565,2021
51073,Gloucester,2021-08-12,0.790271303462492,2021
51093,Isle of Wight,2021-08-12,0.7686221352923255,2021
51199,York,2021-08-12,0.6787477323883458,2021
51115,Mathews,2021-08-12,0.716238360672471,2021
51181,Surry,2021-08-12,0.7654136232883423,2021
51097,King and Queen,2021-08-12,0.7776983986825636,2021
51119,Middlesex,2021-08-12,0.7993169156738072,2021
51057,Essex,2021-08-12,0.7926429581009151,2021
51133,Northumberland,2021-08-12,0.7890284534116342,2021
51049,Cumberland,2021-08-12,0.7961350043424579,2021
51175,Southampton,2021-08-12,0.7947303599086672,2021
51025,Brunswick,2021-08-12,0.7644460995992025,2021
51103,Lancaster,2021-08-12,0.741705115821166,2021
51159,Richmond,2021-08-12,0.7789321101664636,2021
51081,Greensville,2021-08-12,0.7936216465098647,2021
51193,Westmoreland,2021-08-12,0.7862825765721945,2021
51135,Nottoway,2021-08-12,0.7372367968823073,2021
51085,Hanover,2021-08-12,0.7826039999350332,2021
51101,King William,2021-08-12,0.77851374713787,2021
51087,Henrico,2021-08-12,0.7926471357245689,2021
51127,New Kent,2021-08-12,0.7789772111317986,2021
51036,Charles City,2021-08-12,0.79930259950074245,2021
51183,Sussex,2021-08-12,0.7884303636765564,2021
51041,Chesterfield,2021-08-12,0.6521274447441101,2021
51149,Prince George,2021-08-12,0.7789907169400467,2021
51033,Caroline,2021-08-12,0.7504580055951721,2021
51053,Dinwiddie,2021-08-12,0.7999245282422373,2021
51007,Amelia,2021-08-12,0.8144401239808321,2021
51550,Chesapeake,2021-08-12,0.25779144787504715,2021
51800,Suffolk,2021-08-12,0.7774848127265506,2021
51650,Hampton,2021-08-12,0.43777332454919815,2021
51620,Franklin,2021-08-12,0.8533861500313848,2021
51760,Richmond,2021-08-12,0.8108277320861816,2021
51590,Danville,2021-08-19,0.8195640643437704,2021
51167,Russell,2021-08-19,0.7929674341128423,2021
51005,Alleghany,2021-08-19,0.8512886239672608,2021
51141,Patrick,2021-08-19,0.7761933306852976,2021
51077,Grayson,2021-08-19,0.791121706366539,2021
51197,Wythe,2021-08-19,0.7980537849213442,2021
51017,Bath,2021-08-19,0.7491449745077836,2021
51173,Smyth,2021-08-19,0.8219555682920707,2021
51021,Bland,2021-08-19,0.8111254785742078,2021
51105,Lee,2021-08-19,0.8445527755728756,2021
51091,Highland,2021-08-19,0.7873531063397725,2021
51163,Rockbridge,2021-08-19,0.7699328658781874,2021
51143,Pittsylvania,2021-08-19,0.7638433888524571,2021
51009,Amherst,2021-08-19,0.7734384923903406,2021
51019,Bedford,2021-08-19,0.6861673118043798,2021
51031,Campbell,2021-08-19,0.7674615924575654,2021
51089,Henry,2021-08-19,0.8140862409698079,2021
51067,Franklin,2021-08-19,0.7897828681579316,2021
51161,Roanoke,2021-08-19,0.4964789152145386,2021
51023,Botetourt,2021-08-19,0.7819857287594756,2021
51169,Scott,2021-08-19,0.805749903122584,2021
51191,Washington,2021-08-19,0.7999037022390674,2021
51015,Augusta,2021-08-19,0.7394983809389641,2021
