GEOID,NAME,date,week,mean_SR_B4,mean_SR_B5,mean_NDVI,corn_area_m2
51191,Washington,2024-01-01,0.0,0.10129,0.23513937499999998,0.40205997228622437,1.121454E7
51015,Augusta,2024-01-01,0.0,0.09945434408852424,0.2544399910779367,0.436499541809345,9.990757764705883E7
51095,James City,2024-01-01,0.0,0.06991412753296879,0.20111799412994527,0.4915671599193108,6338467.05882353
51073,Gloucester,2024-01-01,0.0,0.06208148682805268,0.2092795297258811,0.5412702270873335,2.32356E7
51093,Isle of Wight,2024-01-01,0.0,0.06795787275399819,0.21539115408735438,0.5241515206774576,6.16024623529412E7
51199,York,2024-01-01,0.0,0.05263333333333334,0.1352708333333333,0.4338929057121277,1805565.8823529412
51115,Mathews,2024-01-01,0.0,0.05039049982117313,0.1820520314735336,0.5248126240469815,6063804.705882353
51179,Stafford,2024-01-01,0.0,0.0876115,0.21569000000000002,0.42624580264091494,8484374.11764706
51157,Rappahannock,2024-01-01,0.0,0.102176875,0.212630625,0.3518501818180084,2305358.8235294116
51061,Fauquier,2024-01-01,0.0,0.08169682475232938,0.23432041648252488,0.47360791660513535,4.3671084705882356E7
51153,Prince William,2024-01-01,0.0,0.07299606992674985,0.19665002509495386,0.4596107729785933,7015934.117647057
51013,Arlington,2024-01-01,0.0,,,,62100.0
51059,Fairfax,2024-01-01,0.0,,,,847390.5882352942
51107,Loudoun,2024-01-01,0.0,0.08316373686160893,0.22841801147082585,0.460224257835564,2.719436823529412E7
51047,Culpeper,2024-01-01,0.0,0.09231379719341785,0.2572889352204028,0.4666908170954666,3.929406352941176E7
51187,Warren,2024-01-01,0.0,0.11202572737068964,0.28454608836206896,0.43186621324576696,2968648.235294117
51177,Spotsylvania,2024-01-01,0.0,0.07744621177328723,0.2125716132213097,0.4682746860193645,1.6115297647058822E7
51043,Clarke,2024-01-01,0.0,0.08600799199438201,0.2658769106039327,0.48972194130333624,2.4591815294117667E7
51069,Frederick,2024-01-01,0.0,0.09471366890783209,0.24046620682755043,0.42645495334390343,2.5415721176470585E7
51181,Surry,2024-01-01,0.0,0.06402408220969062,0.22571740199630352,0.5483694194052205,4.555324588235295E7
51097,King and Queen,2024-01-01,0.0,0.06152168894472362,0.21873953718592956,0.5724779672089534,6.813610235294119E7
51119,Middlesex,2024-01-01,0.0,0.06276447100865713,0.21406941564324544,0.5528981511516544,3.1239296470588237E7
51057,Essex,2024-01-01,0.0,0.07138375,0.242585,0.5506214201450348,6.943756941176468E7
51133,Northumberland,2024-01-01,0.0,,,,5.6727885882352956E7
51137,Orange,2024-01-01,0.0,0.0866697629483136,0.22070434219493287,0.43666003073078685,2.5203000000000004E7
51113,Madison,2024-01-01,0.0,0.09134923207810962,0.2321978433812685,0.42933386542276647,2.6718659999999996E7
51111,Lunenburg,2024-01-01,0.0,0.07251641238109395,0.22945396254458986,0.5129373962464925,7642496.470588235
51037,Charlotte,2024-01-01,0.0,0.07716115798513741,0.2232425162121425,0.49008752442415815,1.5372141176470589E7
51049,Cumberland,2024-01-01,0.0,0.06355623041207195,0.21408964741729544,0.5403916050559051,1.3572515294117648E7
51083,Halifax,2024-01-01,0.0,0.07931967982685682,0.2020068244363034,0.44374820048666913,2.295127411764706E7
51171,Shenandoah,2024-01-01,0.0,0.10646568410643661,0.2730623831355627,0.43400572044875657,5.776891764705879E7
51175,Southampton,2024-01-01,0.0,0.06375056329679127,0.22144859151423696,0.5609161603544016,8.448777882352939E7
51131,Northampton,2024-01-01,0.0,0.11306509259259256,0.27604944444444446,0.43565141050903883,4.366101882352941E7
51025,Brunswick,2024-01-01,0.0,0.06433493044822257,0.21121396058732614,0.5341563760036664,7360094.117647058
51103,Lancaster,2024-01-01,0.0,0.12156666666666667,0.21487875,0.29334716498851776,2.731856470588235E7
51159,Richmond,2024-01-01,0.0,0.12967,0.23659000000000002,0.29192376136779785,5.589055411764706E7
51117,Mecklenburg,2024-01-01,0.0,0.06795896243760029,0.22859889663932967,0.539604515696692,1.7357682352941178E7
51001,Accomack,2024-01-01,0.0,0.19124297413793107,0.39688844827586206,0.3507092738973683,1.1947461176470588E8
51081,Greensville,2024-01-01,0.0,,,,1.4981262352941182E7
51139,Page,2024-01-01,0.0,0.09233714640647628,0.28382193958141383,0.5058882368388452,1.732092705882353E7
51193,Westmoreland,2024-01-01,0.0,0.05437160267111851,0.20246716750139124,0.5652265407240384,6.1057701176470585E7
51135,Nottoway,2024-01-01,0.0,0.06651164441256528,0.21543500846023678,0.5292036927475148,1.0847848235294117E7
51099,King George,2024-01-01,0.0,,,,1.6588602352941176E7
51147,Prince Edward,2024-01-01,0.0,0.07364750571820677,0.2016666668572736,0.46669274660582294,6913620.0
51109,Louisa,2024-01-01,0.0,0.08651739070462466,0.2200866977661979,0.43957357170198225,2.0818344705882356E7
51029,Buckingham,2024-01-01,0.0,0.0800999056004812,0.20621572161331292,0.4484849383524616,1.1968408235294119E7
51079,Greene,2024-01-01,0.0,0.08181403910076976,0.2285724462036389,0.4660189557922229,3029445.882352941
51003,Albemarle,2024-01-01,0.0,0.09921100317551962,0.22525423643187065,0.39652226168412813,1.0637248235294119E7
51125,Nelson,2024-01-01,0.0,0.08755678706505295,0.20652790279878971,0.40537779565207355,4920480.0
51065,Fluvanna,2024-01-01,0.0,0.0901289847907378,0.22995575848554584,0.44277614839648266,1.171397294117647E7
51011,Appomattox,2024-01-01,0.0,0.10654215063520875,0.24499433518005545,0.4093366069072456,9257396.470588235
51085,Hanover,2024-01-01,0.0,0.06853749003623189,0.19811397033514494,0.4958771126155836,4.296657882352941E7
51145,Powhatan,2024-01-01,0.0,0.07333263585951943,0.2161508756007394,0.49086996819307543,1.0166325882352943E7
51075,Goochland,2024-01-01,0.0,0.07499257122757652,0.20019402567710165,0.45631245710335694,1.717276941176471E7
51101,King William,2024-01-01,0.0,0.061744999999999994,0.187915,0.5053672790527344,5.76522E7
51087,Henrico,2024-01-01,0.0,,,,1.6978323529411763E7
51127,New Kent,2024-01-01,0.0,0.06610121298405468,0.19545999772209569,0.49502623758717934,2.1679235294117644E7
51036,Charles City,2024-01-01,0.0,0.0639725,0.15536875,0.3235144130885601,3.3844404705882356E7
51183,Sussex,2024-01-01,0.0,0.05558620319730754,0.23921677639882208,0.6267048421656328,5.0196617647058815E7
51041,Chesterfield,2024-01-01,0.0,0.033976875000000004,0.152240625,0.6307258009910583,6666568.235294118
51149,Prince George,2024-01-01,0.0,,,,2.452236352941177E7
51033,Caroline,2024-01-01,0.0,0.06985308035714285,0.19397825892857143,0.4708074831536838,6.67682294117647E7
51053,Dinwiddie,2024-01-01,0.0,0.07048529417223459,0.22737727542687458,0.51870919282824,3.2658603529411767E7
51007,Amelia,2024-01-01,0.0,0.061734177497521796,0.2287618261923119,0.5707055113161695,2.9658543529411767E7
51165,Rockingham,2024-01-01,0.0,0.08916783503235326,0.2547140416598874,0.4743414232187772,1.4536741764705878E8
51735,Poquoson,2024-01-01,0.0,,,,69300.0
51550,Chesapeake,2024-01-01,0.0,0.07149453980026002,0.24133035125871646,0.5362348888334886,3.910210235294117E7
51700,Newport News,2024-01-01,0.0,,,,368527.0588235294
51740,Portsmouth,2024-01-01,0.0,,,,43450.58823529412
51800,Suffolk,2024-01-01,0.0,0.06699096583652617,0.21235676655719754,0.531853114951915,5.060438117647059E7
51650,Hampton,2024-01-01,0.0,,,,392696.4705882353
51810,Virginia Beach,2024-01-01,0.0,0.0749290711110643,0.23792593584098756,0.5227851590521968,2.108892705882352E7
51710,Norfolk,2024-01-01,0.0,,,,40362.352941176476
51830,Williamsburg,2024-01-01,0.0,,,,45900.0
51510,Alexandria,2024-01-01,0.0,,,,5400.0
51610,Falls Church,2024-01-01,0.0,,,,2700.0
51600,Fairfax,2024-01-01,0.0,,,,13500.0
51685,Manassas Park,2024-01-01,0.0,,,,6300.0
51683,Manassas,2024-01-01,0.0,0.07323999999999997,0.1579125,0.36630579829216003,18000.0
51630,Fredericksburg,2024-01-01,0.0,,,,84600.0
51840,Winchester,2024-01-01,0.0,,,,32431.764705882353
51595,Emporia,2024-01-01,0.0,,,,120321.17647058824
51620,Franklin,2024-01-01,0.0,0.08702906542056074,0.2598035981308411,0.4973433087362307,555518.8235294118
51540,Charlottesville,2024-01-01,0.0,,,,24317.64705882353
51680,Lynchburg,2024-01-01,0.0,,,,151803.5294117647
51760,Richmond,2024-01-01,0.0,,,,129172.94117647059
51670,Hopewell,2024-01-01,0.0,,,,36000.0
51730,Petersburg,2024-01-01,0.0,,,,549264.7058823529
51570,Colonial Heights,2024-01-01,0.0,,,,30600.0
51660,Harrisonburg,2024-01-01,0.0,0.10340236013986019,0.20646398601398602,0.33131280744143987,609924.7058823529
51820,Waynesboro,2024-01-01,0.0,0.13325319148936168,0.22734635433715214,0.27435414222375454,508320.0
51790,Staunton,2024-01-01,0.0,0.09827875,0.21993875,0.3844600319862366,255649.41176470587
51580,Covington,2024-01-08,1.0,,,,29700.0
51530,Buena Vista,2024-01-08,1.0,,,,19800.0
51678,Lexington,2024-01-08,1.0,,,,7200.0
51640,Galax,2024-01-08,1.0,0.1652,0.266785,0.23515862226486206,104304.70588235294
51720,Norton,2024-01-08,1.0,,,,900.0
51750,Radford,2024-01-08,1.0,,,,33300.0
51590,Danville,2024-01-08,1.0,,,,335700.0
51690,Martinsville,2024-01-08,1.0,,,,19800.0
51775,Salem,2024-01-08,1.0,,,,25200.0
51770,Roanoke,2024-01-08,1.0,,,,95611.76470588235
51520,Bristol,2024-01-08,1.0,,,,4500.0
51167,Russell,2024-01-08,1.0,,,,1778400.0
51027,Buchanan,2024-01-08,1.0,,,,33300.0
51005,Alleghany,2024-01-08,1.0,,,,1219701.1764705882
51141,Patrick,2024-01-08,1.0,0.09361266914068325,0.2019137513053856,0.38348222799253484,9041198.823529415
51077,Grayson,2024-01-08,1.0,0.09438750000000001,0.18379,0.32138651609420776,7101247.0588235315
51197,Wythe,2024-01-08,1.0,,,,2.531713411764706E7
51035,Carroll,2024-01-08,1.0,0.10547151615969583,0.21928564068441067,0.3684979214867712,6809227.058823529
51017,Bath,2024-01-08,1.0,,,,1474425.8823529412
51173,Smyth,2024-01-08,1.0,,,,6308463.529411766
51021,Bland,2024-01-08,1.0,,,,2119101.176470588
51105,Lee,2024-01-08,1.0,,,,1691604.705882353
51091,Highland,2024-01-08,1.0,,,,1427911.7647058824
51163,Rockbridge,2024-01-08,1.0,0.08140750000000002,0.20744,0.43632885813713074,1.5492211764705883E7
51051,Dickenson,2024-01-08,1.0,,,,39600.0
51195,Wise,2024-01-08,1.0,,,,174109.4117647059
51121,Montgomery,2024-01-08,1.0,0.12014379629629625,0.26134712962962964,0.37441350685225594,5992807.05882353
51063,Floyd,2024-01-08,1.0,0.13222535659272952,0.2673286714417744,0.3399839412629861,4265982.352941177
51071,Giles,2024-01-08,1.0,,,,1147620.0
51155,Pulaski,2024-01-08,1.0,,,,7704024.705882353
51185,Tazewell,2024-01-08,1.0,,,,1373400.0
51143,Pittsylvania,2024-01-08,1.0,0.07834268422320073,0.22656842971652671,0.47608276080220696,4.514698941176471E7
51009,Amherst,2024-01-08,1.0,,,,2714445.882352941
51019,Bedford,2024-01-08,1.0,0.11903666666666668,0.3065866666666666,0.4340432733297348,7801708.235294118
51031,Campbell,2024-01-08,1.0,,,,1.579272705882353E7
51089,Henry,2024-01-08,1.0,0.0949643336439888,0.20910640260950605,0.3819564294281788,4412167.05882353
51045,Craig,2024-01-08,1.0,,,,2037614.1176470588
51067,Franklin,2024-01-08,1.0,0.07806402753576008,0.22078282169733646,0.4776790809494272,5.321702823529412E7
51161,Roanoke,2024-01-08,1.0,,,,625697.6470588236
51023,Botetourt,2024-01-08,1.0,0.12658999999999998,0.30061,0.40735018253326416,1.41567E7
51169,Scott,2024-01-08,1.0,,,,838803.5294117647
51191,Washington,2024-01-08,1.0,,,,1.121454E7
51015,Augusta,2024-01-08,1.0,,,,9.990757764705883E7
51095,James City,2024-01-08,1.0,0.07959883137633768,0.2046108721016647,0.43352849978851715,6338467.05882353
51073,Gloucester,2024-01-08,1.0,0.0675178628515486,0.20643558232467069,0.5055484930060647,2.32356E7
51093,Isle of Wight,2024-01-08,1.0,0.07197826954346993,0.21484130072243587,0.5037937289658427,6.16024623529412E7
51199,York,2024-01-08,1.0,0.05966416666666668,0.13033916666666667,0.31143981715043384,1805565.8823529412
51115,Mathews,2024-01-08,1.0,0.05538698229613734,0.19119720761802575,0.5504365726793785,6063804.705882353
51179,Stafford,2024-01-08,1.0,0.08684649176701889,0.21462817492012776,0.4293021022299344,8484374.11764706
51157,Rappahannock,2024-01-08,1.0,,,,2305358.8235294116
51061,Fauquier,2024-01-08,1.0,0.08007760228660045,0.24768785924043948,0.5012428888998041,4.3671084705882356E7
51153,Prince William,2024-01-08,1.0,0.07605766989556531,0.2092875737853792,0.4653239707209185,7015934.117647057
51013,Arlington,2024-01-08,1.0,,,,62100.0
51059,Fairfax,2024-01-08,1.0,,,,847390.5882352942
51107,Loudoun,2024-01-08,1.0,,,,2.719436823529412E7
51047,Culpeper,2024-01-08,1.0,0.0864985454566252,0.2608752560395314,0.4927017917488407,3.929406352941176E7
51187,Warren,2024-01-08,1.0,,,,2968648.235294117
51177,Spotsylvania,2024-01-08,1.0,0.07691475626955534,0.217760309092633,0.48262005711665396,1.6115297647058822E7
51043,Clarke,2024-01-08,1.0,,,,2.4591815294117667E7
51069,Frederick,2024-01-08,1.0,,,,2.5415721176470585E7
51181,Surry,2024-01-08,1.0,0.07026935314276812,0.2243703751070955,0.5179963008670738,4.555324588235295E7
51097,King and Queen,2024-01-08,1.0,0.06739016530972582,0.2317031878218647,0.5505412137901514,6.813610235294119E7
51119,Middlesex,2024-01-08,1.0,0.06881571174895203,0.21201926874708896,0.49303540011367303,3.1239296470588237E7
51057,Essex,2024-01-08,1.0,0.07102310590509835,0.22856449625262573,0.5239121533493762,6.943756941176468E7
51133,Northumberland,2024-01-08,1.0,0.07182912196791867,0.22452600319509644,0.5123962657649535,5.6727885882352956E7
51137,Orange,2024-01-08,1.0,0.08518136660244596,0.23557095292343774,0.4667858854193327,2.5203000000000004E7
51113,Madison,2024-01-08,1.0,0.09687836484234813,0.27476483946423996,0.4846929015333425,2.6718659999999996E7
51111,Lunenburg,2024-01-08,1.0,0.0726253929185164,0.23342942574824577,0.520912529096449,7642496.470588235
51037,Charlotte,2024-01-08,1.0,,,,1.5372141176470589E7
51049,Cumberland,2024-01-08,1.0,0.07052117817759719,0.22150024811375502,0.5138309002677374,1.3572515294117648E7
51083,Halifax,2024-01-08,1.0,,,,2.295127411764706E7
51171,Shenandoah,2024-01-08,1.0,,,,5.776891764705879E7
51175,Southampton,2024-01-08,1.0,0.06919134223983518,0.22274681190776716,0.5335078880452643,8.448777882352939E7
51131,Northampton,2024-01-08,1.0,,,,4.366101882352941E7
51025,Brunswick,2024-01-08,1.0,0.06228762356398609,0.209352906759284,0.5459438130526245,7360094.117647058
51103,Lancaster,2024-01-08,1.0,0.07003733550846203,0.22702676678837516,0.5258443776503218,2.731856470588235E7
51159,Richmond,2024-01-08,1.0,0.07722646329297676,0.22935110971956282,0.49345324481183095,5.589055411764706E7
51117,Mecklenburg,2024-01-08,1.0,0.07260617469879517,0.24509164156626514,0.54000867418496,1.7357682352941178E7
51001,Accomack,2024-01-08,1.0,,,,1.1947461176470588E8
51081,Greensville,2024-01-08,1.0,0.05779262499999998,0.2082161362704918,0.5640135116442128,1.4981262352941182E7
51139,Page,2024-01-08,1.0,,,,1.732092705882353E7
51193,Westmoreland,2024-01-08,1.0,0.07710815066624294,0.2196548515345776,0.4796914294386064,6.1057701176470585E7
51135,Nottoway,2024-01-08,1.0,0.06936785109983076,0.22636019421761194,0.5332869201874457,1.0847848235294117E7
51099,King George,2024-01-08,1.0,0.08007015020629189,0.21651963447653433,0.44526483849235227,1.6588602352941176E7
51147,Prince Edward,2024-01-08,1.0,0.07143932591623038,0.22696859947643983,0.5221165412383554,6913620.0
51109,Louisa,2024-01-08,1.0,0.08016542685769616,0.2161948918734758,0.4652705585316577,2.0818344705882356E7
51029,Buckingham,2024-01-08,1.0,0.08302493470149254,0.2154280223880597,0.4532103197727469,1.1968408235294119E7
51079,Greene,2024-01-08,1.0,,,,3029445.882352941
51003,Albemarle,2024-01-08,1.0,,,,1.0637248235294119E7
51125,Nelson,2024-01-08,1.0,,,,4920480.0
51065,Fluvanna,2024-01-08,1.0,0.08361437641315518,0.21490457399794458,0.4397846871081506,1.171397294117647E7
51011,Appomattox,2024-01-08,1.0,,,,9257396.470588235
51085,Hanover,2024-01-08,1.0,0.07149825608517361,0.22386466545652908,0.515054608004872,4.296657882352941E7
51145,Powhatan,2024-01-08,1.0,0.07307311611030479,0.21128034506531204,0.4757173561359958,1.0166325882352943E7
51075,Goochland,2024-01-08,1.0,0.07619720499308917,0.19474994825501044,0.4322137133136609,1.717276941176471E7
51101,King William,2024-01-08,1.0,0.07012014289932651,0.23605051982810618,0.5310582558175637,5.76522E7
51087,Henrico,2024-01-08,1.0,0.07104710168178799,0.23333450752378856,0.5222141710028602,1.6978323529411763E7
51127,New Kent,2024-01-08,1.0,0.07460950809617273,0.2105717303917868,0.47228994321171164,2.1679235294117644E7
51036,Charles City,2024-01-08,1.0,0.077344206879687,0.220989763564702,0.4722902984488497,3.3844404705882356E7
51183,Sussex,2024-01-08,1.0,0.06727320393229944,0.2205851658856852,0.5372046067759173,5.0196617647058815E7
51041,Chesterfield,2024-01-08,1.0,0.08613101277518882,0.1892922095452354,0.37339875133591083,6666568.235294118
51149,Prince George,2024-01-08,1.0,0.07377006259107169,0.204944064445622,0.46920527393499967,2.452236352941177E7
51033,Caroline,2024-01-08,1.0,0.06930157656099464,0.22781321262017487,0.5334236644069602,6.67682294117647E7
51053,Dinwiddie,2024-01-08,1.0,0.061092874463034116,0.22545760767578565,0.575735554805045,3.2658603529411767E7
51007,Amelia,2024-01-08,1.0,0.069311816169867,0.2470800504105547,0.5546618922305404,2.9658543529411767E7
51165,Rockingham,2024-01-08,1.0,,,,1.4536741764705878E8
51735,Poquoson,2024-01-08,1.0,,,,69300.0
51550,Chesapeake,2024-01-08,1.0,0.09869124999999998,0.1702875,0.2680642455816269,3.910210235294117E7
51700,Newport News,2024-01-08,1.0,,,,368527.0588235294
51740,Portsmouth,2024-01-08,1.0,,,,43450.58823529412
51800,Suffolk,2024-01-08,1.0,0.06876676986502711,0.21217345252477846,0.5154146772102521,5.060438117647059E7
51650,Hampton,2024-01-08,1.0,,,,392696.4705882353
51810,Virginia Beach,2024-01-08,1.0,,,,2.108892705882352E7
51710,Norfolk,2024-01-08,1.0,,,,40362.352941176476
51830,Williamsburg,2024-01-08,1.0,,,,45900.0
51510,Alexandria,2024-01-08,1.0,,,,5400.0
51610,Falls Church,2024-01-08,1.0,,,,2700.0
51600,Fairfax,2024-01-08,1.0,,,,13500.0
51685,Manassas Park,2024-01-08,1.0,,,,6300.0
51683,Manassas,2024-01-08,1.0,0.084515,0.16005750000000002,0.3088756799697876,18000.0
51630,Fredericksburg,2024-01-08,1.0,0.09218749999999998,0.20605125000000002,0.3815241754055023,84600.0
51840,Winchester,2024-01-08,1.0,,,,32431.764705882353
51595,Emporia,2024-01-08,1.0,,,,120321.17647058824
51620,Franklin,2024-01-08,1.0,0.0805322546728972,0.23939294392523366,0.5038649487161191,555518.8235294118
51540,Charlottesville,2024-01-08,1.0,,,,24317.64705882353
51680,Lynchburg,2024-01-08,1.0,,,,151803.5294117647
51760,Richmond,2024-01-08,1.0,0.05756499999999998,0.17119499999999999,0.49672144651412964,129172.94117647059
51670,Hopewell,2024-01-08,1.0,,,,36000.0
51730,Petersburg,2024-01-08,1.0,0.0682912554347826,0.2003835597826087,0.49259286678355674,549264.7058823529
51570,Colonial Heights,2024-01-08,1.0,,,,30600.0
51660,Harrisonburg,2024-01-08,1.0,,,,609924.7058823529
51820,Waynesboro,2024-01-08,1.0,,,,508320.0
51790,Staunton,2024-01-08,1.0,,,,255649.41176470587
51580,Covington,2024-01-15,2.0,,,,29700.0
51530,Buena Vista,2024-01-15,2.0,,,,19800.0
51678,Lexington,2024-01-15,2.0,,,,7200.0
51640,Galax,2024-01-15,2.0,,,,104304.70588235294
51720,Norton,2024-01-15,2.0,,,,900.0
51750,Radford,2024-01-15,2.0,,,,33300.0
51590,Danville,2024-01-15,2.0,0.12059500000000001,0.19083,0.225527822971344,335700.0
51690,Martinsville,2024-01-15,2.0,,,,19800.0
51775,Salem,2024-01-15,2.0,,,,25200.0
51770,Roanoke,2024-01-15,2.0,,,,95611.76470588235
51520,Bristol,2024-01-15,2.0,,,,4500.0
51167,Russell,2024-01-15,2.0,,,,1778400.0
51027,Buchanan,2024-01-15,2.0,,,,33300.0
51005,Alleghany,2024-01-15,2.0,,,,1219701.1764705882
51141,Patrick,2024-01-15,2.0,,,,9041198.823529415
51077,Grayson,2024-01-15,2.0,,,,7101247.0588235315
51197,Wythe,2024-01-15,2.0,,,,2.531713411764706E7
51035,Carroll,2024-01-15,2.0,,,,6809227.058823529
51017,Bath,2024-01-15,2.0,,,,1474425.8823529412
51173,Smyth,2024-01-15,2.0,,,,6308463.529411766
51021,Bland,2024-01-15,2.0,,,,2119101.176470588
51105,Lee,2024-01-15,2.0,,,,1691604.705882353
51091,Highland,2024-01-15,2.0,0.6147425,0.64825125,0.03783290460705757,1427911.7647058824
51163,Rockbridge,2024-01-15,2.0,0.6017226250000001,0.638330625,0.05141427913913503,1.5492211764705883E7
51051,Dickenson,2024-01-15,2.0,,,,39600.0
51195,Wise,2024-01-15,2.0,,,,174109.4117647059
51121,Montgomery,2024-01-15,2.0,,,,5992807.05882353
51063,Floyd,2024-01-15,2.0,,,,4265982.352941177
51071,Giles,2024-01-15,2.0,,,,1147620.0
51155,Pulaski,2024-01-15,2.0,,,,7704024.705882353
51185,Tazewell,2024-01-15,2.0,,,,1373400.0
51143,Pittsylvania,2024-01-15,2.0,0.0855073216853797,0.2390789029524899,0.4685232363646168,4.514698941176471E7
51009,Amherst,2024-01-15,2.0,0.1238188244878957,0.23094543296089387,0.3406314104795456,2714445.882352941
51019,Bedford,2024-01-15,2.0,0.1214443084507042,0.275158502112676,0.382567427901315,7801708.235294118
51031,Campbell,2024-01-15,2.0,0.08621479958734522,0.22065473878954597,0.44084880680952615,1.579272705882353E7
51089,Henry,2024-01-15,2.0,0.08828993571715547,0.1986049758939333,0.39579471654803833,4412167.05882353
51045,Craig,2024-01-15,2.0,,,,2037614.1176470588
51067,Franklin,2024-01-15,2.0,0.11079287984266219,0.26326985261293023,0.4136526026498072,5.321702823529412E7
51161,Roanoke,2024-01-15,2.0,,,,625697.6470588236
51023,Botetourt,2024-01-15,2.0,0.33433097826086955,0.41168489130434793,0.12416475363399672,1.41567E7
51169,Scott,2024-01-15,2.0,,,,838803.5294117647
51191,Washington,2024-01-15,2.0,,,,1.121454E7
51015,Augusta,2024-01-15,2.0,0.7214584159722685,0.7274978616409674,0.01122774758703005,9.990757764705883E7
51095,James City,2024-01-15,2.0,,,,6338467.05882353
51073,Gloucester,2024-01-15,2.0,,,,2.32356E7
51093,Isle of Wight,2024-01-15,2.0,,,,6.16024623529412E7
51199,York,2024-01-15,2.0,,,,1805565.8823529412
51115,Mathews,2024-01-15,2.0,,,,6063804.705882353
51179,Stafford,2024-01-15,2.0,0.480284,0.5376655,0.0620028018951416,8484374.11764706
51157,Rappahannock,2024-01-15,2.0,0.6137308981233244,0.6575806434316355,0.044225106703993884,2305358.8235294116
51061,Fauquier,2024-01-15,2.0,0.6856963855432829,0.7057366674992134,0.025359415026117223,4.3671084705882356E7
51153,Prince William,2024-01-15,2.0,0.5972700512072707,0.6352668146364623,0.03799019739354192,7015934.117647057
51013,Arlington,2024-01-15,2.0,,,,62100.0
51059,Fairfax,2024-01-15,2.0,,,,847390.5882352942
51107,Loudoun,2024-01-15,2.0,0.7304366307454156,0.727622315630706,0.010776900984758045,2.719436823529412E7
51047,Culpeper,2024-01-15,2.0,0.6618756387186078,0.691662280007909,0.03284977516038896,3.929406352941176E7
51187,Warren,2024-01-15,2.0,0.7716937401574804,0.7550395472440946,7.684177746722957E-4,2968648.235294117
51177,Spotsylvania,2024-01-15,2.0,0.20312686763831858,0.3212731624162524,0.26407722452756477,1.6115297647058822E7
51043,Clarke,2024-01-15,2.0,0.7689749159410112,0.7518644352528094,0.009204853124801446,2.4591815294117667E7
51069,Frederick,2024-01-15,2.0,0.7888271076056447,0.7766461249855807,0.0017155854004798938,2.5415721176470585E7
